Origin_airport,Destination_airport,Origin_city,Destination_city,Passengers,Seats,Flights,Distance,Fly_date,Origin_population,Destination_population,Org_airport_lat,Org_airport_long,Dest_airport_lat,Dest_airport_long
PDX,RDM,"Portland, OR","Bend, OR",1165,3382,178,116,2/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",807,1554,42,116,12/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2610,3834,213,116,12/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",410,1887,51,116,4/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1771,3078,171,116,2/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",422,1221,33,116,2/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1067,3249,171,116,5/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1791,3384,188,116,4/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1328,3135,165,116,11/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1779,3276,182,116,11/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2630,3672,204,116,8/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",643,2035,55,116,10/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",733,2035,55,116,11/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1079,2220,60,116,7/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2883,3672,204,116,7/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1513,3382,178,116,7/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",356,1850,50,116,5/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1352,3762,198,116,4/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2051,3672,204,116,5/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",391,962,26,116,1/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1819,3510,195,116,1/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",966,3382,178,116,1/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1169,3211,169,116,6/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1212,3230,170,116,9/1/1992,1614266,83955,45.58869934,-122.5979996,44.2541008,-121.1500015
EAT,RDM,"Wenatchee, WA","Bend, OR",8,37,1,222,3/1/1992,82818,83955,47.39889908,-120.2070007,44.2541008,-121.1500015
MFR,RDM,"Medford, OR","Bend, OR",4,18,1,156,11/1/1992,154131,83955,42.37419891,-122.8730011,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",15,18,1,228,1/1/1992,5347562,83955,47.44900131,-122.3089981,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",183,247,13,228,12/1/1992,5347562,83955,47.44900131,-122.3089981,44.2541008,-121.1500015
SLE,RDM,"Salem, OR","Bend, OR",5,18,1,102,11/1/1992,293063,83955,44.90950012,-123.0029984,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",81,360,20,103,3/1/1992,290878,83955,44.12459946,-123.211998,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",71,324,18,103,2/1/1992,290878,83955,44.12459946,-123.211998,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",40,342,19,103,1/1/1992,290878,83955,44.12459946,-123.211998,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",20,54,3,103,4/1/1992,290878,83955,44.12459946,-123.211998,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",196,378,21,147,8/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",113,703,19,147,2/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",106,234,13,147,11/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",137,360,20,147,1/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",180,378,21,147,5/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",204,414,23,147,3/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1008,1680,56,462,9/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",169,396,22,147,2/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",107,703,19,147,1/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",854,1560,52,462,11/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",920,2790,93,462,1/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",219,396,22,147,6/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",943,2550,85,462,2/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",254,888,24,147,3/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",184,396,22,147,9/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",195,378,21,147,10/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1030,2340,78,462,5/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1337,2460,82,462,6/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1283,1620,54,462,7/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1108,1710,57,462,12/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",206,414,23,147,7/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1004,2520,84,462,3/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",30,148,4,147,4/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",998,2460,82,462,4/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",992,1710,57,462,10/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",196,396,22,147,4/1/1992,58686,83955,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1221,1650,55,462,8/1/1992,7578602,83955,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",912,1530,51,462,2/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1000,1650,55,462,4/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1024,1680,56,462,3/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",146,888,24,147,11/1/1993,59602,87688,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",872,1710,57,462,1/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",925,1064,56,462,5/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",2,18,1,147,9/1/1993,59602,87688,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",173,925,25,147,12/1/1993,59602,87688,42.15610123,-121.7330017,44.2541008,-121.1500015
SFO,RDM,"San Francisco, CA","Bend, OR",1010,1680,56,462,6/1/1993,7635582,87688,37.61899948,-122.375,44.2541008,-121.1500015
YKM,RDM,"Yakima, WA","Bend, OR",17,18,1,162,12/1/1993,203827,87688,46.56819916,-120.5439987,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1539,3211,169,116,3/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2468,3564,198,116,9/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1251,3097,163,116,1/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1025,2257,61,116,10/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",795,2220,60,116,5/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1608,3667,193,116,4/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",416,925,25,116,1/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1994,3510,195,116,5/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1752,3705,195,116,5/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1949,3870,215,116,4/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2824,3780,210,116,8/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2629,3258,181,116,12/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",826,2109,57,116,11/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1044,2368,64,116,6/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2407,3348,186,116,11/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1233,2368,64,116,7/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1798,3154,166,116,6/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2322,3420,190,116,6/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",617,1776,48,116,4/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2629,3636,202,116,7/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1342,2850,150,116,2/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2051,3852,214,116,2/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",480,1036,28,116,3/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",408,851,23,116,2/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1266,2257,61,116,8/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1039,1961,53,116,9/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2342,3564,198,116,10/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2341,4410,245,116,3/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1591,2627,71,116,12/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2167,4158,231,116,1/1/1993,1653097,87688,45.58869934,-122.5979996,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",3,18,1,103,3/1/1993,294929,87688,44.12459946,-123.211998,44.2541008,-121.1500015
EKO,RDM,"Elko, NV","Bend, OR",124,124,1,362,2/1/1993,40259,87688,40.82490158,-115.7919998,44.2541008,-121.1500015
EKO,RDM,"Elko, NV","Bend, OR",68,124,1,362,4/1/1993,40259,87688,40.82490158,-115.7919998,44.2541008,-121.1500015
EKO,RDM,"Elko, NV","Bend, OR",122,124,1,362,1/1/1993,40259,87688,40.82490158,-115.7919998,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",201,551,29,228,1/1/1993,5432136,87688,47.44900131,-122.3089981,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",206,513,27,228,2/1/1993,5432136,87688,47.44900131,-122.3089981,44.2541008,-121.1500015
GEG,RDM,"Spokane, WA","Bend, OR",2,18,1,291,11/1/1993,390740,87688,47.61989975,-117.5339966,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",261,589,31,228,3/1/1993,5432136,87688,47.44900131,-122.3089981,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",16,18,1,228,11/1/1993,5432136,87688,47.44900131,-122.3089981,44.2541008,-121.1500015
RDD,RDM,"Redding, CA","Bend, OR",0,18,1,265,12/1/1993,158520,87688,40.50899887,-122.2929993,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",0,0,0,228,9/1/1993,5432136,87688,47.44900131,-122.3089981,44.2541008,-121.1500015
SEA,RDM,"Seattle, WA","Bend, OR",18,18,1,228,1/1/1994,5485752,90902,47.44900131,-122.3089981,44.2541008,-121.1500015
LWS,RDM,"Lewiston, ID","Bend, OR",12,18,1,249,12/1/1994,55942,90902,46.37450027,-117.0149994,44.2541008,-121.1500015
AST,RDM,"Astoria, OR","Bend, OR",6,18,1,187,10/1/1994,35091,90902,46.15800095,-123.8789978,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",7,18,1,147,6/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",189,962,26,147,9/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
CLM,RDM,"Port Angeles, WA","Bend, OR",25,36,2,290,1/1/1994,61623,90902,48.12020111,-123.5,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",157,962,26,147,5/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",130,925,25,147,4/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",182,925,25,147,6/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",221,999,27,147,8/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",5,18,1,147,1/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",12,60,2,147,11/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",140,703,19,147,11/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",107,777,21,147,12/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",103,851,23,147,2/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",6,18,1,147,11/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",194,962,26,147,10/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",207,925,25,147,7/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",133,999,27,147,3/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
LMT,RDM,"Klamath Falls, OR","Bend, OR",126,851,23,147,1/1/1994,60549,90902,42.15610123,-121.7330017,44.2541008,-121.1500015
EUG,RDM,"Eugene, OR","Bend, OR",16,36,2,103,10/1/1994,298720,90902,44.12459946,-123.211998,44.2541008,-121.1500015
PDT,RDM,"Pendleton, OR","Bend, OR",2,18,1,151,8/1/1994,71725,90902,45.69509888,-118.8410034,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",213,252,14,116,4/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",319,690,23,116,2/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",19,36,2,116,11/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1963,2502,139,116,2/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1080,1850,50,116,6/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",44,54,3,116,6/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",494,1295,35,116,4/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1475,2220,60,116,7/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",135,180,10,116,10/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3672,5370,179,116,6/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3584,5760,192,116,5/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",131,162,9,116,5/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",515,1110,30,116,5/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1249,3219,87,116,1/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2010,2898,161,116,1/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3573,5190,173,116,11/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1443,2775,75,116,3/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2387,3258,181,116,3/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3375,4560,152,116,12/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2521,3145,85,116,12/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3087,5250,175,116,4/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",75,150,5,116,3/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",73,108,6,116,9/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3559,4740,158,116,8/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3219,4680,156,116,9/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1781,2664,72,116,9/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",124,162,9,116,8/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3898,5160,172,116,7/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",2123,2886,78,116,8/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1488,2072,56,116,11/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",123,180,10,116,7/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1417,2146,58,116,10/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3342,5190,173,116,10/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1216,2553,69,116,2/1/1994,1686298,90902,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1525,2225,72,116,9/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",14,18,1,116,11/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3682,5957,161,116,11/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3555,5772,156,116,9/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1316,1855,60,116,10/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",3981,6549,177,116,10/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",0,117,1,116,8/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",1803,2753,89,116,8/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
PDX,RDM,"Portland, OR","Bend, OR",42,72,4,116,8/1/1995,1721558,94869,45.58869934,-122.5979996,44.2541008,-121.1500015
